doc_id,year,member,pages,doc_kind,orientation,entry_style,density,legibility,notes,inv_year,inv_member,cluster
8221223,2025,Harold Dallas Rogers,1,ptr_form,upright,typed,sparse,high,"Formulaire officiel droit, tape, 'Nothing to report for October 2025'.",2025,Harold Dallas Rogers,A_tape_droit
8221270,2025,Harold Dallas Rogers,1,ptr_form,upright,typed,sparse,high,"Formulaire officiel droit, tape, une vente 'Sell AT&T Inc @ 25.51'.",2025,Harold Dallas Rogers,A_tape_droit
8220731,2025,Keith Alan Self,2,ptr_form,rotated90,mixed,medium,medium,"Formulaire officiel tourne 90 deg; en-tete tape mais noms d'actifs manuscrits (ATT INC, Genuine Parts Co, Merck & Co Inc, NVIDIA Corp); petit, plusieurs lignes.",2025,Keith Alan Self,C_manuscrit
9115686,2025,Keith Alan Self,1,ptr_form,rotated90,handwritten,sparse,medium,"Formulaire officiel tourne 90 deg, une entree manuscrite (Leidos Holdings Inc); petit/penche mais lisible.",2025,Keith Alan Self,C_manuscrit
8220768,2025,Brad Sherman,2,ptr_form,upright,handwritten,sparse,high,"Formulaire officiel droit. Entrees manuscrites (USA Treasury Bonds) + note de filer manuscrite en page 2. Peu de lignes, lisible. Tampon HAND DELIVERED.",2025,Brad Sherman,C_manuscrit
8220770,2025,Brad Sherman,1,cover_only,upright,typed,sparse,high,"Lettre a en-tete du membre adressee au Clerk (amendement, PTR depose en erreur); PAS le formulaire officiel; mini-tableau 1 ligne (USA Treasury Bonds); dit 'Please see my attached copy of the PTR'.",2025,Brad Sherman,A_tape_droit
8220780,2025,Brad Sherman,2,ptr_form,upright,handwritten,sparse,medium,"Formulaire officiel droit; en-tete et entree manuscrits (US Treasury Bonds, achat); note manuscrite page 3 sur USA Treasury I Bonds.",2025,Brad Sherman,C_manuscrit
8220764,2025,Adrian Smith,2,ptr_form,upright,handwritten,sparse,high,"Formulaire officiel droit. Nom et entree d'actif manuscrits (une ligne remplie a la main), tres peu de lignes. Tampon HAND DELIVERED. Page 2 = formulaire vierge tourne 90.",2025,Adrian Smith,C_manuscrit
9115549,2025,Adrian Smith,2,ptr_form,rotated90,handwritten,sparse,medium,"Formulaire officiel tourne 90 deg; en-tete et entree manuscrits (Cantor Baldwin, vente 07/14/25); page 2 vide.",2025,Adrian Smith,C_manuscrit
8221238,2025,Adrian Smith,1,ptr_form,upright,handwritten,sparse,medium,"Formulaire officiel droit; en-tete et entree manuscrits (Bitcoin, achat 10/17/25); mouchetures de scan.",2025,Adrian Smith,C_manuscrit
8220765,2025,Ann Wagner,2,ptr_form,mixed,handwritten,sparse,high,"Formulaire officiel droit en page 1, entrees manuscrites (quelques lignes d'actifs municipaux), lisible. Tampon HAND DELIVERED. Page 2 = formulaire vierge tourne 90.",2025,Ann Wagner,C_manuscrit
8220836,2025,Ann Wagner,2,ptr_form,upright,typed,sparse,high,"Formulaire officiel droit, tape (Washington Subn San Dist MD 4.00% 12/1/2032, achat); page 2 grille vide.",2025,Ann Wagner,A_tape_droit
8220757,2025,Tony Wied,1,ptr_form,rotated90,typed,sparse,medium,"Formulaire officiel tourne 90 deg, tape (US Treasury Bills, ventes); petit mais lisible.",2025,Tony Wied,B_tape_tourne
8220799,2025,Tony Wied,2,ptr_form,rotated90,typed,medium,medium,"Official House PTR form, both pages rotated 90 (vertical text), typed asset names, fully readable when rotated.",2025,Tony Wied,B_tape_tourne
8220824,2025,Tony Wied,1,ptr_form,rotated90,typed,sparse,medium,"Official PTR form rotated 90, single asset row, typed.",2025,Tony Wied,B_tape_tourne
8220903,2025,Tony Wied,2,ptr_form,rotated90,typed,medium,medium,"Official PTR form, both pages rotated 90, typed.",2025,Tony Wied,B_tape_tourne
8221177,2025,Tony Wied,1,ptr_form,rotated90,typed,sparse,medium,"Official PTR form rotated 90, single asset (AMZN), typed.",2025,Tony Wied,B_tape_tourne
9115665,2025,Tony Wied,1,ptr_form,rotated90,typed,sparse,medium,"Official PTR form rotated 90, single asset row (American Express), typed.",2025,Tony Wied,B_tape_tourne
8221233,2025,Tony Wied,2,ptr_form,upright,typed,medium,high,"Official PTR form, upright, large clean typed asset names, very legible.",2025,Tony Wied,A_tape_droit
8221321,2026,"Charles J. ""Chuck"" Fleischmann",2,ptr_form,upright,typed,sparse,high,"Formulaire officiel House droit, noms d'actifs tapes (X de transaction manuscrits). Peu de lignes (~5 et 4).",2026,"Charles J. ""Chuck"" Fleischmann",A_tape_droit
9115704,2026,"Charles J. ""Chuck"" Fleischmann",2,ptr_form,upright,typed,medium,high,"Official PTR form, upright, typed asset names with tickers, X marks in checkboxes; clean.",2026,"Charles J. ""Chuck"" Fleischmann",A_tape_droit
9115821,2026,"Charles J. ""Chuck"" Fleischmann",2,ptr_form,upright,typed,medium,high,"Official PTR form, upright, typed ETF names; clean and legible.",2026,"Charles J. ""Chuck"" Fleischmann",A_tape_droit
9115809,2026,Diana Harshbarger,2,ptr_form,upright,mixed,sparse,high,"Formulaire officiel House p.1, une seule ligne (Metro WA Airports Auth); nom d'actif tape mais telephone/dates/X manuscrits. p.2 = feuille separatrice de scanner 'Patch T type separator sheet' avec grosses barres noires, pas de contenu.",2026,Diana Harshbarger,C_manuscrit
9115811,2026,Diana Harshbarger,1,ptr_form,upright,typed,sparse,high,"Official PTR form, upright, single municipal bond row typed; handwritten phone/page numbers only in header (entries typed).",2026,Diana Harshbarger,A_tape_droit
9115812,2026,Diana Harshbarger,2,ptr_form,upright,typed,medium,high,"Official PTR form, upright, typed municipal bond entries; legible. Header phone/page handwritten only.",2026,Diana Harshbarger,A_tape_droit
9115813,2026,Diana Harshbarger,2,ptr_form,upright,typed,medium,high,"Official PTR form, upright, typed municipal bond entries; legible.",2026,Diana Harshbarger,A_tape_droit
9115814,2026,Diana Harshbarger,2,ptr_form,upright,typed,medium,high,"Official PTR form, upright, typed municipal bond entries; legible.",2026,Diana Harshbarger,A_tape_droit
9115815,2026,Diana Harshbarger,2,ptr_form,upright,typed,medium,high,"Official PTR form (3-of-3), upright, typed municipal bond entries; legible. Rendered at lower DPI due to landscape size but layout/entries clearly the standard form.",2026,Diana Harshbarger,A_tape_droit
9115901,2026,Diana Harshbarger,2,ptr_form,upright,typed,sparse,high,"Official House PTR form, 3 typed asset lines on p1, p2 blank ('blank' handwritten).",2026,Diana Harshbarger,A_tape_droit
8221322,2026,Rohit Khanna,56,ptr_form,upright,typed,dense,high,"Gros dossier Khanna: page 1 = couverture officielle House 'Please see the attached', suivie de pages d'annexe = tableau PTR tape style tableur (colonnes FULL ASSET NAME/TYPE/DATE/AMOUNT A-K, regroupe par trusts Ritu Ahuja). UPRIGHT (pas tourne 90). Barre noire de scan sur les lignes d'en-tete/separateurs de section, mais noms d'actifs et dates parfaitement lisibles. PAS un releve externe.",2026,Rohit Khanna,A_tape_droit
8221358,2026,Rohit Khanna,41,ptr_form,upright,typed,dense,high,"Meme structure que 8221322: couverture officielle 'Please see the attached' page 1 + annexe tableau PTR tape, droit, dense. Barre noire de scan sur les en-tetes/separateurs de trust (Ritu Ahuja Declaration of Trust, MURA Holdings, etc.). Noms d'actifs lisibles. PAS un releve externe.",2026,Rohit Khanna,A_tape_droit
9115726,2026,Rohit Khanna,43,ptr_form,upright,typed,dense,medium,"Meme format Khanna (couverture 'Please see the attached' + annexe tableau PTR tape, droit, barre noire sur separateurs). MAIS scan/photocopie nettement plus degrade: gridlines casses et en-tetes partiellement brouilles (p.22, p.43). Noms d'actifs encore lisibles mais effort accru -> legibility 'medium'. PAS un releve externe.",2026,Rohit Khanna,A_tape_droit
9115822,2026,Rohit Khanna,30,ptr_form,upright,typed,dense,high,"Official PTR table format throughout (cover p1 'Please see the attached'); typed, dense; black scan bars across trust-header rows.",2026,Rohit Khanna,A_tape_droit
9116142,2026,Rohit Khanna,41,ptr_form,upright,typed,dense,high,"Official PTR table format throughout (cover p1 'Please see the attached'); typed, dense; black scan bars across trust-header rows.",2026,Rohit Khanna,A_tape_droit
8221326,2026,Michael T. McCaul,3,ptr_form,upright,typed,dense,high,"Formulaire officiel House droit, tape, tres dense (>20 lignes p.1-2). Tampon DELIVERED chevauche l'en-tete p.1 mais contenu net. Pas un releve externe.",2026,Michael T. McCaul,A_tape_droit
8221359,2026,Michael T. McCaul,5,ptr_form,upright,typed,dense,high,"Formulaire officiel House tape, droit. Page 1 porte un tampon 'HAND DELIVERED' + une legere surimpression manuscrite rotee 'Legislative Resource Center', mais le tableau lui-meme est droit et net. Pages 3 et 5 propres et lisibles.",2026,Michael T. McCaul,A_tape_droit
9115728,2026,Michael T. McCaul,5,ptr_form,upright,typed,dense,high,"Deuxieme depot McCaul, meme format que 8221359: formulaire officiel House tape, droit, dense, tres lisible. (Pages 1/3/5 conformes au modele McCaul observe.)",2026,Michael T. McCaul,A_tape_droit
9115820,2026,Michael T. McCaul,4,ptr_form,upright,typed,dense,high,"Formulaire officiel House droit, tape, tres dense (>20 lignes p.1 et 3). Tampon DELIVERED en haut p.1, contenu lisible. Pas un releve externe.",2026,Michael T. McCaul,A_tape_droit
9116141,2026,Michael T. McCaul,6,ptr_form,upright,typed,dense,high,"Official PTR table, typed, dense pages; last page sparser. Legible.",2026,Michael T. McCaul,A_tape_droit
8221332,2026,Harold Dallas Rogers,1,ptr_form,upright,typed,sparse,high,"Formulaire officiel House, une page, 'Nothing to report for January 2026'. Tape, tres lisible.",2026,Harold Dallas Rogers,A_tape_droit
9115711,2026,Harold Dallas Rogers,1,ptr_form,upright,typed,sparse,high,"Official PTR form, single typed line 'Nothing to report for February 2026'.",2026,Harold Dallas Rogers,A_tape_droit
9115762,2026,Harold Dallas Rogers,1,ptr_form,upright,typed,sparse,high,"Official PTR form, single typed line 'Nothing to report for March 2026'.",2026,Harold Dallas Rogers,A_tape_droit
9115808,2026,Harold Dallas Rogers,1,ptr_form,upright,handwritten,sparse,medium,"Official PTR form but filled by hand: name 'Rep. Hal Rogers', asset scribbled 'Buy St Str Spdr ETF @ 74.93', date 3-31-26. Handwriting readable but asset is an abbreviated scrawl.",2026,Harold Dallas Rogers,C_manuscrit
9116146,2026,Harold Dallas Rogers,1,ptr_form,upright,typed,sparse,high,"Official PTR form, single typed line 'Nothing to report for May 2026'.",2026,Harold Dallas Rogers,A_tape_droit
8221360,2026,Tony Wied,5,ptr_form,upright,typed,sparse,high,"Formulaire officiel House tape, droit, tres aere (~3-4 actifs par page) avec colonnes montant a cocher (checkbox). Noms d'actifs en gros caracteres. Tampon 'HAND DELIVERED' page 1. Tres lisible.",2026,Tony Wied,A_tape_droit
9115816,2026,Tony Wied,1,ptr_form,upright,typed,sparse,high,"Official PTR form, 2 typed asset lines (Federated Hermes High Yield Bond Fund; US Treasury Bill) with hand-marked checkboxes.",2026,Tony Wied,A_tape_droit
9105778,2014,Diane Black,1,,,TAPE,,,,,,B_tape_tourne
8213778,2014,Diane Black,1,,,TAPE,,,,,,B_tape_tourne
8213944,2014,Gus M. Bilirakis,1,,,TAPE,,,,,,B_tape_tourne
9105569,2014,Gus M. Bilirakis,2,,,TAPE,,,,,,B_tape_tourne
8214211,2014,"Garland ""Andy"" Barr",1,,,MANUSCRIT,,,,,,C_manuscrit
9105722,2014,Diane Black,1,,,TAPE,,,,,,B_tape_tourne
9105721,2014,Diane Black,2,,,TAPE,,,,,,B_tape_tourne
8214020,2014,Diane Black,2,,,TAPE,,,,,,B_tape_tourne
8213900,2014,Diane Black,1,,,TAPE,,,,,,B_tape_tourne
8214152,2014,Diane Black,3,,,TAPE,,,,,,B_tape_tourne
8214213,2014,Diane Black,1,,,TAPE,,,,,,B_tape_tourne
9105101,2014,Diane Black,1,,,TAPE,,,,,,B_tape_tourne
8214530,2014,Diane Black,2,,,TAPE,,,,,,B_tape_tourne
8215964,2014,Diane Black,2,,,TAPE,,,,,,B_tape_tourne
8216477,2014,Diane Black,1,,,TAPE,,,,,,B_tape_tourne
8213806,2014,Diane Black,2,,,TAPE,,,,,,B_tape_tourne
8216478,2014,Diane Black,2,,,TAPE,,,,,,B_tape_tourne
9105442,2014,Diane Black,2,,,TAPE,,,,,,B_tape_tourne
8216515,2014,Diane Black,1,,,TAPE,,,,,,B_tape_tourne
9105543,2014,Diane Black,2,,,TAPE,,,,,,B_tape_tourne
8214362,2014,Diane Black,2,,,TAPE,,,,,,B_tape_tourne
8214214,2014,Vern Buchanan,2,,,TAPE,,,,,,B_tape_tourne
9105658,2014,Diane Black,2,,,TAPE,,,,,,B_tape_tourne
8214023,2014,Dave Camp,7,,,TAPE,,,,,,B_tape_tourne
8214582,2014,Vern Buchanan,2,,,TAPE,,,,,,B_tape_tourne
8214151,2014,Earl Blumenauer,2,,,TAPE,,,,,,B_tape_tourne
9105131,2014,Dave Camp,8,,,TAPE,,,,,,B_tape_tourne
8214531,2014,Dave Camp,13,,,TAPE,,,,,,B_tape_tourne
8216364,2014,Dave Camp,4,,,TAPE,,,,,,B_tape_tourne
9105443,2014,Dave Camp,4,,,TAPE,,,,,,B_tape_tourne
9105642,2014,Dave Camp,9,,,TAPE,,,,,,B_tape_tourne
9105521,2014,Dave Camp,18,,,TAPE,,,,,,B_tape_tourne
8216015,2014,Dave Camp,20,,,TAPE,,,,,,B_tape_tourne
8215761,2014,Dave Camp,12,,,TAPE,,,,,,B_tape_tourne
8214104,2014,Dave Camp,13,,,TAPE,,,,,,B_tape_tourne
8216259,2014,Shelley Moore Capito,1,,,TAPE,,,,,,B_tape_tourne
9105657,2014,Shelley Moore Capito,1,,,TAPE,,,,,,B_tape_tourne
8213946,2014,Shelley Moore Capito,1,,,TAPE,,,,,,B_tape_tourne
8214216,2014,Kathy Castor,1,,,MANUSCRIT,,,,,,C_manuscrit
8213779,2014,Matt Cartwright,1,,,TAPE,,,,,,B_tape_tourne
8214215,2014,Shelley Moore Capito,1,,,TAPE,,,,,,B_tape_tourne
8214217,2014,Kathy Castor,1,,,TAPE,,,,,,B_tape_tourne
8213947,2014,Shelley Moore Capito,1,,,TAPE,,,,,,B_tape_tourne
8214327,2014,Kathy Castor,1,,,TAPE,,,,,,B_tape_tourne
8216365,2014,Curtis J. Clawson,2,,,TAPE,,,,,,B_tape_tourne
8216519,2014,Curtis J. Clawson,5,,,TAPE,,,,,,B_tape_tourne
8215696,2014,Howard Coble,2,,,TAPE,,,,,,B_tape_tourne
8215815,2014,Howard Coble,1,,,TAPE,,,,,,B_tape_tourne
8215965,2014,Howard Coble,1,,,MANUSCRIT,,,,,,C_manuscrit
8216123,2014,Howard Coble,1,,,TAPE,,,,,,B_tape_tourne
8216098,2014,Curtis J. Clawson,5,,,TAPE,,,,,,B_tape_tourne
8216480,2014,Howard Coble,1,,,TAPE,,,,,,B_tape_tourne
9105544,2014,Howard Coble,1,,,TAPE,,,,,,B_tape_tourne
8213807,2014,Steve Cohen,2,,,TAPE,,,,,,B_tape_tourne
9105491,2014,Chris Collins,1,,,TAPE,,,,,,B_tape_tourne
8214395,2014,Chris Collins,1,,,TAPE,,,,,,B_tape_tourne
9105776,2014,Steve Cohen,1,,,TAPE,,,,,,B_tape_tourne
9105624,2014,Chris Collins,1,,,TAPE,,,,,,B_tape_tourne
8213782,2014,K. Michael Conaway,1,,,TAPE,,,,,,B_tape_tourne
8213809,2014,Gerald E. Connolly,1,,,TAPE,,,,,,B_tape_tourne
9105683,2014,John K. Delaney,1,,,TAPE,,,,,,B_tape_tourne
8213811,2014,John K. Delaney,1,,,TAPE,,,,,,B_tape_tourne
8213810,2014,John K. Delaney,1,,,TAPE,,,,,,B_tape_tourne
8213917,2014,John K. Delaney,2,,,TAPE,,,,,,B_tape_tourne
9105037,2014,John K. Delaney,2,,,TAPE,,,,,,B_tape_tourne
8214024,2014,John K. Delaney,1,,,TAPE,,,,,,B_tape_tourne
8215898,2014,Howard Coble,1,,,TAPE,,,,,,B_tape_tourne
8214713,2014,John K. Delaney,1,,,TAPE,,,,,,B_tape_tourne
9105105,2014,John K. Delaney,2,,,TAPE,,,,,,B_tape_tourne
8215242,2014,John K. Delaney,1,,,TAPE,,,,,,B_tape_tourne
8214461,2014,John K. Delaney,1,,,TAPE,,,,,,B_tape_tourne
8216428,2014,John K. Delaney,1,,,TAPE,,,,,,B_tape_tourne
8215707,2014,John K. Delaney,1,,,TAPE,,,,,,B_tape_tourne
8216520,2014,John K. Delaney,1,,,TAPE,,,,,,B_tape_tourne
8214583,2014,John K. Delaney,3,,,TAPE,,,,,,B_tape_tourne
8216099,2014,John K. Delaney,1,,,TAPE,,,,,,B_tape_tourne
9105522,2014,John K. Delaney,1,,,TAPE,,,,,,B_tape_tourne
8214328,2014,John K. Delaney,1,,,TAPE,,,,,,B_tape_tourne
9105623,2014,John K. Delaney,1,,,TAPE,,,,,,B_tape_tourne
8214103,2014,Suzan K. DelBene,1,,,TAPE,,,,,,B_tape_tourne
8213783,2014,Suzan K. DelBene,1,,,TAPE,,,,,,B_tape_tourne
9105133,2014,Suzan K. DelBene,2,,,TAPE,,,,,,B_tape_tourne
8214811,2014,Suzan K. DelBene,1,,,TAPE,,,,,,B_tape_tourne
8214462,2014,Suzan K. DelBene,1,,,TAPE,,,,,,B_tape_tourne
8213812,2014,John D. Dingell,1,,,TAPE,,,,,,B_tape_tourne
8213883,2014,John D. Dingell,1,,,TAPE,,,,,,B_tape_tourne
8213949,2014,John D. Dingell,1,,,TAPE,,,,,,B_tape_tourne
8214329,2014,John D. Dingell,1,,,TAPE,,,,,,B_tape_tourne
8214463,2014,John D. Dingell,1,,,TAPE,,,,,,B_tape_tourne
8215695,2014,John D. Dingell,1,,,TAPE,,,,,,B_tape_tourne
8215900,2014,John D. Dingell,1,,,TAPE,,,,,,B_tape_tourne
8216102,2014,John D. Dingell,1,,,TAPE,,,,,,B_tape_tourne
8214219,2014,John D. Dingell,1,,,TAPE,,,,,,B_tape_tourne
8213813,2014,John J. Duncan,1,,,TAPE,,,,,,B_tape_tourne
8214330,2014,John J. Duncan,1,,,MANUSCRIT,,,,,,C_manuscrit
8215712,2014,John J. Duncan,1,,,MANUSCRIT,,,,,,C_manuscrit
9105065,2014,Lloyd Doggett,1,,,TAPE,,,,,,B_tape_tourne
8216260,2014,"Charles J. ""Chuck"" Fleischmann",2,,,TAPE,,,,,,B_tape_tourne
9105641,2014,"Charles J. ""Chuck"" Fleischmann",3,,,TAPE,,,,,,B_tape_tourne
8216522,2014,"Charles J. ""Chuck"" Fleischmann",2,,,TAPE,,,,,,B_tape_tourne
9105493,2014,"Charles J. ""Chuck"" Fleischmann",1,,,TAPE,,,,,,B_tape_tourne
8213784,2014,Lloyd Doggett,1,,,TAPE,,,,,,B_tape_tourne
8214028,2014,Virginia Foxx,1,,,TAPE,,,,,,B_tape_tourne
8213785,2014,Virginia Foxx,2,,,TAPE,,,,,,B_tape_tourne
8214535,2014,Lois Frankel,4,,,TAPE,,,,,,B_tape_tourne
8214101,2014,Lois Frankel,3,,,TAPE,,,,,,B_tape_tourne
9105687,2014,Rodney P. Frelinghuysen,1,,,TAPE,,,,,,B_tape_tourne
8213908,2014,Lois Frankel,2,,,TAPE,,,,,,B_tape_tourne
9105135,2014,Lois Frankel,2,,,TAPE,,,,,,B_tape_tourne
8213786,2014,Rodney P. Frelinghuysen,1,,,TAPE,,,,,,B_tape_tourne
8214536,2014,Rodney P. Frelinghuysen,1,,,TAPE,,,,,,B_tape_tourne
8214087,2014,Rodney P. Frelinghuysen,1,,,TAPE,,,,,,B_tape_tourne
8215241,2014,Chris Collins,1,,,MANUSCRIT,,,,,,C_manuscrit
8216367,2014,Rodney P. Frelinghuysen,2,,,TAPE,,,,,,B_tape_tourne
8215902,2014,Rodney P. Frelinghuysen,1,,,TAPE,,,,,,B_tape_tourne
8214715,2014,Rodney P. Frelinghuysen,1,,,TAPE,,,,,,B_tape_tourne
8215966,2014,Rodney P. Frelinghuysen,1,,,TAPE,,,,,,B_tape_tourne
8216178,2014,Rodney P. Frelinghuysen,1,,,TAPE,,,,,,B_tape_tourne
8216368,2014,Rodney P. Frelinghuysen,1,,,TAPE,,,,,,B_tape_tourne
8216481,2014,Rodney P. Frelinghuysen,1,,,TAPE,,,,,,B_tape_tourne
9105618,2014,John Garamendi,1,,,TAPE,,,,,,B_tape_tourne
8213952,2014,John Garamendi,1,,,MANUSCRIT,,,,,,C_manuscrit
9105524,2014,Rodney P. Frelinghuysen,1,,,TAPE,,,,,,B_tape_tourne
9105444,2014,Bob Goodlatte,1,,,MANUSCRIT,,,,,,C_manuscrit
8215445,2014,Bob Goodlatte,1,,,TAPE,,,,,,B_tape_tourne
9105788,2014,Alan Grayson,3,,,MANUSCRIT,,,,,,C_manuscrit
8214089,2014,Alan Grayson,2,,,TAPE,,,,,,B_tape_tourne
9105136,2014,Alan Grayson,2,,,TAPE,,,,,,B_tape_tourne
8216525,2014,Rodney P. Frelinghuysen,1,,,TAPE,,,,,,B_tape_tourne
8214584,2014,Alan Grayson,2,,,TAPE,,,,,,B_tape_tourne
8216124,2014,Alan Grayson,3,,,MANUSCRIT,,,,,,C_manuscrit
8214717,2014,Raúl M. Grijalva,1,,,TAPE,,,,,,B_tape_tourne
8213814,2014,Alan Grayson,2,,,TAPE,,,,,,B_tape_tourne
9105401,2014,Alan Grayson,3,,,MANUSCRIT,,,,,,C_manuscrit
9105571,2014,Alan Grayson,1,,,TAPE,,,,,,B_tape_tourne
8213919,2014,Luis V. Gutierrez,1,,,TAPE,,,,,,B_tape_tourne
8213918,2014,Luis V. Gutierrez,1,,,TAPE,,,,,,B_tape_tourne
8213955,2014,Luis V. Gutierrez,1,,,TAPE,,,,,,B_tape_tourne
8214100,2014,Luis V. Gutierrez,1,,,TAPE,,,,,,B_tape_tourne
8213957,2014,George Holding,1,,,MANUSCRIT,,,,,,C_manuscrit
9105138,2014,Luis V. Gutierrez,1,,,TAPE,,,,,,B_tape_tourne
8214102,2014,Denny Heck,1,,,MANUSCRIT,,,,,,C_manuscrit
8215704,2014,George Holding,1,,,MANUSCRIT,,,,,,C_manuscrit
8216527,2014,Andy Harris,1,,,MANUSCRIT,,,,,,C_manuscrit
8213886,2014,Denny Heck,1,,,MANUSCRIT,,,,,,C_manuscrit
8214224,2014,Luis V. Gutierrez,1,,,TAPE,,,,,,B_tape_tourne
8213815,2014,Robert Hurt,1,,,MANUSCRIT,,,,,,C_manuscrit
8214538,2014,William R. Keating,2,,,TAPE,,,,,,B_tape_tourne
8213817,2014,Mike Kelly,3,,,TAPE,,,,,,B_tape_tourne
9105615,2014,David P. Joyce,6,,,MANUSCRIT,,,,,,C_manuscrit
9105525,2014,George Holding,2,,,MANUSCRIT,,,,,,C_manuscrit
9105729,2014,Mike Kelly,1,,,TAPE,,,,,,B_tape_tourne
9105691,2014,David P. Joyce,3,,,TAPE,,,,,,B_tape_tourne
8213818,2014,Mike Kelly,3,,,TAPE,,,,,,B_tape_tourne
8214467,2014,Mike Kelly,5,,,TAPE,,,,,,B_tape_tourne
9105107,2014,Mike Kelly,2,,,TAPE,,,,,,B_tape_tourne
8215814,2014,Mike Kelly,3,,,TAPE,,,,,,B_tape_tourne
8214718,2014,Mike Kelly,2,,,TAPE,,,,,,B_tape_tourne
8214090,2014,Mike Kelly,2,,,TAPE,,,,,,B_tape_tourne
8216017,2014,Mike Kelly,3,,,TAPE,,,,,,B_tape_tourne
8216380,2014,Mike Kelly,3,,,TAPE,,,,,,B_tape_tourne
8216532,2014,Mike Kelly,3,,,TAPE,,,,,,B_tape_tourne
9105756,2014,Doug Lamborn,2,,,MANUSCRIT,,,,,,C_manuscrit
9105656,2014,Mike Kelly,2,,,TAPE,,,,,,B_tape_tourne
8214469,2014,Doug Lamborn,1,,,MANUSCRIT,,,,,,C_manuscrit
8214098,2014,Doug Lamborn,2,,,MANUSCRIT,,,,,,C_manuscrit
8216533,2014,Doug Lamborn,2,,,MANUSCRIT,,,,,,C_manuscrit
9105526,2014,Mike Kelly,4,,,TAPE,,,,,,B_tape_tourne
8216125,2014,Doug Lamborn,1,,,MANUSCRIT,,,,,,C_manuscrit
9105447,2014,Doug Lamborn,2,,,MANUSCRIT,,,,,,C_manuscrit
8213819,2014,James R. Langevin,1,,,TAPE,,,,,,B_tape_tourne
9105680,2014,John B. Larson,1,,,TAPE,,,,,,B_tape_tourne
8214085,2014,John B. Larson,1,,,TAPE,,,,,,B_tape_tourne
9105655,2014,Doug Lamborn,1,,,MANUSCRIT,,,,,,C_manuscrit
8214334,2014,John B. Larson,1,,,TAPE,,,,,,B_tape_tourne
8214397,2014,John B. Larson,1,,,TAPE,,,,,,B_tape_tourne
8215595,2014,John B. Larson,1,,,TAPE,,,,,,B_tape_tourne
8215906,2014,John B. Larson,2,,,TAPE,,,,,,B_tape_tourne
8215812,2014,John B. Larson,1,,,TAPE,,,,,,B_tape_tourne
9105497,2014,John B. Larson,1,,,TAPE,,,,,,B_tape_tourne
9105596,2014,John B. Larson,1,,,TAPE,,,,,,B_tape_tourne
9105498,2014,John B. Larson,1,,,TAPE,,,,,,B_tape_tourne
8213820,2014,David Loebsack,1,,,TAPE,,,,,,B_tape_tourne
9105597,2014,John B. Larson,1,,,TAPE,,,,,,B_tape_tourne
8215698,2014,Billy Long,2,,,MANUSCRIT,,,,,,C_manuscrit
9105456,2014,Billy Long,1,,,MANUSCRIT,,,,,,C_manuscrit
9105732,2014,Billy Long,1,,,MANUSCRIT,,,,,,C_manuscrit
8213821,2014,Zoe Lofgren,2,,,MANUSCRIT,,,,,,C_manuscrit
9105549,2014,Billy Long,1,,,MANUSCRIT,,,,,,C_manuscrit
9105614,2014,Billy Long,2,,,MANUSCRIT,,,,,,C_manuscrit
9105731,2014,Kenny Marchant,4,,,MANUSCRIT,,,,,,C_manuscrit
8214228,2014,Kenny Marchant,12,,,MANUSCRIT,,,,,,C_manuscrit
8214720,2014,Kenny Marchant,24,,,MANUSCRIT,,,,,,C_manuscrit
8214032,2014,Kenny Marchant,15,,,MANUSCRIT,,,,,,C_manuscrit
8215646,2014,Kenny Marchant,6,,,MANUSCRIT,,,,,,C_manuscrit
8216180,2014,Kenny Marchant,4,,,MANUSCRIT,,,,,,C_manuscrit
8215907,2014,Kenny Marchant,5,,,MANUSCRIT,,,,,,C_manuscrit
8216575,2014,Kenny Marchant,4,,,MANUSCRIT,,,,,,C_manuscrit
9105500,2014,Kenny Marchant,5,,,MANUSCRIT,,,,,,C_manuscrit
9105605,2014,Kenny Marchant,5,,,MANUSCRIT,,,,,,C_manuscrit
8215970,2014,Carolyn McCarthy,1,,,TAPE,,,,,,B_tape_tourne
9105774,2014,Michael T. McCaul,6,,,TAPE,,,,,,B_tape_tourne
8214470,2014,Kenny Marchant,28,,,MANUSCRIT,,,,,,C_manuscrit
8213892,2014,Michael T. McCaul,12,,,TAPE,,,,,,B_tape_tourne
9105109,2014,Michael T. McCaul,10,,,TAPE,,,,,,B_tape_tourne
8214814,2014,Michael T. McCaul,7,,,TAPE,,,,,,B_tape_tourne
8214225,2014,John B. Larson,2,,,TAPE,,,,,,B_tape_tourne
8215703,2014,Michael T. McCaul,9,,,TAPE,,,,,,B_tape_tourne
8215971,2014,Michael T. McCaul,11,,,TAPE,,,,,,B_tape_tourne
8216577,2014,Michael T. McCaul,8,,,TAPE,,,,,,B_tape_tourne
8216381,2014,Michael T. McCaul,8,,,TAPE,,,,,,B_tape_tourne
8214091,2014,Michael T. McCaul,10,,,TAPE,,,,,,B_tape_tourne
9105528,2014,Michael T. McCaul,9,,,TAPE,,,,,,B_tape_tourne
9105643,2014,Michael T. McCaul,9,,,TAPE,,,,,,B_tape_tourne
8213959,2014,Carolyn McCarthy,1,,,TAPE,,,,,,B_tape_tourne
8214471,2014,Michael T. McCaul,14,,,TAPE,,,,,,B_tape_tourne
8213744,2014,David B. McKinley,1,,,TAPE,,,,,,B_tape_tourne
